STATE,MONTH_NAME,TOR_F_SCALE,TOR_WIDTH,TOR_LENGTH,DEATHS_DIRECT,CZ_NAME
Texas,April,EFU,10.0,0.08,0,CASTRO
Missouri,April,EF1,100.0,0.8,0,BARRY
Kentucky,March,EF1,90.0,0.78,0,BUTLER
Texas,April,EF0,100.0,3.0,0,TRAVIS
Georgia,January,EF1,120.0,1.65,0,CAMDEN
Texas,January,EF0,25.0,1.19,0,WILLIAMSON
Mississippi,January,EF1,100.0,0.85,0,WALTHALL
North Dakota,June,EF0,75.0,0.1,0,GRIGGS
Ohio,November,EF2,150.0,0.61,0,SENECA
Virginia,May,EF0,75.0,0.97,0,SURRY
Minnesota,June,EF0,25.0,0.01,0,OLMSTED
Minnesota,June,EF0,25.0,0.42,0,OLMSTED
Georgia,April,EF0,100.0,2.94,0,JONES
Georgia,April,EF0,150.0,5.75,0,WILKINSON
New Mexico,April,EF0,40.0,0.46,0,DE BACA
Minnesota,June,EF0,75.0,0.45,0,GRANT
Georgia,January,EF0,100.0,1.92,0,TALBOT
Virginia,May,EF0,75.0,1.01,0,LUNENBURG
Virginia,April,EF1,200.0,3.71,0,LANCASTER
Virginia,April,EF0,100.0,4.4,0,CHESAPEAKE (C)
Georgia,April,EF1,350.0,4.42,0,TWIGGS
Georgia,April,EF0,150.0,0.82,0,LAURENS
Georgia,April,EF1,350.0,3.49,0,WILKINSON
North Dakota,June,EF0,100.0,1.0,0,GRAND FORKS
Colorado,April,EFU,75.0,0.86,0,PROWERS
Georgia,January,EF0,100.0,0.78,0,UPSON
Tennessee,April,EF1,150.0,7.1,0,BEDFORD
Georgia,April,EF0,100.0,1.03,0,TAYLOR
Georgia,April,EF0,90.0,4.11,0,WILKINSON
Georgia,April,EF1,350.0,3.98,0,COWETA
Georgia,April,EF1,350.0,0.24,0,NEWTON
North Dakota,June,EF0,50.0,0.25,0,GRAND FORKS
Ohio,November,EF1,180.0,0.44,0,SENECA
Alabama,January,EF1,500.0,1.85,0,GENEVA
Georgia,January,EF2,1000.0,10.87,0,EARLY
Tennessee,April,EF1,125.0,3.4,0,WARREN
Arkansas,April,EF1,300.0,5.5,0,CRAWFORD
Georgia,April,EF2,1320.0,8.42,0,STEWART
Georgia,April,EF1,880.0,6.26,0,WEBSTER
North Dakota,June,EF0,100.0,0.5,0,TRAILL
North Dakota,June,EF0,100.0,0.58,0,GRAND FORKS
North Dakota,June,EF0,100.0,4.0,0,TRAILL
North Dakota,June,EF0,75.0,1.87,0,GRAND FORKS
Ohio,November,EF2,200.0,6.7,0,ASHTABULA
Ohio,November,EF1,100.0,1.83,0,HURON
Georgia,January,EF1,1000.0,2.7,0,MILLER
Georgia,January,EF1,1000.0,7.21,0,BAKER
Georgia,January,EF0,400.0,0.66,0,CALHOUN
Georgia,January,EF1,175.0,1.87,0,UPSON
Georgia,January,EF0,250.0,8.84,0,MONROE
Georgia,January,EF0,100.0,4.23,0,TWIGGS
Texas,April,EF0,50.0,1.95,0,CASTRO
Indiana,April,EF1,90.0,1.2,0,DAVIESS
Louisiana,April,EF1,20.0,0.8,2,ST. MARTIN
Louisiana,April,EF1,50.0,7.29,0,RAPIDES
Louisiana,April,EF0,10.0,0.1,0,RAPIDES
Georgia,April,EF2,400.0,17.39,0,LAURENS
Georgia,January,EF1,400.0,12.25,0,TAYLOR
Georgia,January,EF1,200.0,5.26,0,UPSON
Texas,April,EF3,1936.0,3.55,0,CASTRO
Louisiana,April,EF2,800.0,6.11,0,RAPIDES
Louisiana,April,EF1,500.0,5.41,0,RAPIDES
Louisiana,April,EF1,10.0,0.06,0,LAFAYETTE
Georgia,April,EF1,300.0,2.37,0,CARROLL
Indiana,March,EF1,125.0,2.15,0,SCOTT
Georgia,April,EF1,150.0,4.07,0,FULTON
Georgia,April,EF0,100.0,1.35,0,STEWART
Virginia,May,EF0,75.0,0.38,0,POWHATAN
Virginia,May,EF1,75.0,14.79,0,MECKLENBURG
Kentucky,April,EF1,50.0,0.39,0,METCALFE
Texas,April,EF0,50.0,0.3,0,WILBARGER
Illinois,April,EF0,10.0,0.68,0,MORGAN
Mississippi,June,EF0,150.0,2.75,0,MARSHALL
Wisconsin,April,EF1,100.0,0.44,0,MARATHON
Georgia,April,EF1,175.0,3.27,0,MUSCOGEE
Georgia,April,EF0,150.0,1.56,0,STEWART
Kentucky,April,EF1,50.0,0.69,0,METCALFE
Kentucky,April,EF1,250.0,0.75,0,GREEN
Kansas,April,EF0,50.0,0.21,0,PAWNEE
Kansas,April,EF0,50.0,0.62,0,RUSH
Louisiana,April,EF1,95.0,0.63,0,AVOYELLES
Georgia,April,EF0,75.0,2.23,0,TALBOT
Georgia,April,EF1,350.0,4.61,0,LUMPKIN
Georgia,April,EF0,150.0,3.88,0,WEBSTER
Kentucky,April,EF1,250.0,1.29,0,OLDHAM
North Dakota,June,EF0,200.0,2.05,0,BENSON
Georgia,January,EF1,100.0,4.32,0,BLECKLEY
Michigan,June,EF0,25.0,0.2,0,ALLEGAN
Georgia,April,EF1,200.0,3.65,0,TALBOT
Georgia,April,EF0,150.0,0.59,0,SPALDING
Georgia,April,EF0,75.0,1.74,0,UPSON
Kentucky,April,EF1,100.0,1.72,0,HENRY
Florida,September,EF1,50.0,0.03,0,HARDEE
Georgia,January,EF1,100.0,5.84,0,WILKINSON
Maryland,June,EF0,100.0,0.22,0,MONTGOMERY
North Carolina,May,EF0,100.0,8.01,0,CHOWAN
North Carolina,May,EF0,75.0,3.96,0,CAMDEN
Texas,April,EF0,30.0,0.5,0,WALKER
Georgia,April,EF1,150.0,6.67,0,UPSON
Georgia,April,EF1,200.0,5.48,0,SCHLEY
Florida,April,EF2,150.0,4.12,0,OKEECHOBEE
Ohio,April,EF0,40.0,0.08,0,CLARK
Oklahoma,April,EFU,30.0,0.5,0,MAJOR
Oklahoma,April,EFU,30.0,0.1,0,MAJOR
Georgia,April,EF0,250.0,1.77,0,HENRY
Georgia,April,EF1,300.0,8.13,0,MONROE
Georgia,April,EF2,700.0,20.18,0,TALBOT
Texas,April,EFU,50.0,0.91,0,SWISHER
Oklahoma,April,EF0,50.0,0.7,0,PONTOTOC
Oklahoma,April,EF0,30.0,1.25,0,HUGHES
Georgia,April,EF1,600.0,5.88,0,HOUSTON
Georgia,April,EF0,600.0,3.35,0,PEACH
Georgia,April,EF1,440.0,5.8,0,TWIGGS
Georgia,April,EF0,100.0,0.5,0,TALBOT
Colorado,June,EF0,25.0,0.1,0,WASHINGTON
Colorado,June,EF0,25.0,0.01,0,ARAPAHOE
Wisconsin,June,EF1,150.0,0.57,0,GREEN
Georgia,January,EF0,250.0,1.3,0,BURKE
Georgia,January,EF0,100.0,1.5,0,BURKE
Oklahoma,June,EF0,10.0,0.1,0,CIMARRON
Oklahoma,June,EF0,10.0,0.1,0,CIMARRON
Florida,June,EF0,10.0,0.06,0,BROWARD
West Virginia,June,EF1,400.0,4.4,0,HARRISON
Florida,January,EF1,130.0,5.79,0,PALM BEACH
Alabama,June,EF1,75.0,4.84,0,COVINGTON
New Mexico,August,EF0,50.0,0.33,0,MORA
New Mexico,September,EF0,30.0,2.45,0,CIBOLA
New York,June,EF1,50.0,0.25,0,FULTON
New York,June,EF1,150.0,0.6,0,HERKIMER
Iowa,June,EF1,80.0,1.58,0,WARREN
North Dakota,June,EF0,200.0,2.0,0,CAVALIER
Kansas,June,EF0,50.0,6.87,0,SALINE
Alabama,June,EF0,25.0,0.85,0,ESCAMBIA
Alabama,June,EF0,25.0,0.13,0,CLARKE
Florida,June,EF0,75.0,2.52,0,OKALOOSA
Wisconsin,June,EF0,50.0,2.13,0,FOND DU LAC
South Dakota,June,EF0,10.0,0.1,0,HAND
South Dakota,June,EF0,10.0,0.1,0,BROWN
South Dakota,June,EF1,100.0,0.36,0,ROBERTS
North Dakota,June,EF2,800.0,18.0,0,CAVALIER
North Dakota,June,EF1,600.0,1.29,0,CAVALIER
North Dakota,June,EF2,600.0,8.0,0,BENSON
Alabama,June,EF0,25.0,0.1,0,BALDWIN
Iowa,June,EF1,500.0,16.22,0,MARION
Iowa,June,EF0,25.0,0.51,0,WARREN
South Dakota,June,EF0,90.0,0.13,0,ROBERTS
South Dakota,June,EF1,40.0,0.21,0,DAY
Pennsylvania,June,EF0,250.0,1.05,0,BRADFORD
North Dakota,June,EF0,75.0,1.5,0,STEELE
North Dakota,June,EF0,75.0,1.5,0,TRAILL
Minnesota,June,EF1,170.0,0.25,0,BIG STONE
South Dakota,June,EF1,175.0,0.25,0,HAND
Wisconsin,June,EF0,50.0,2.83,0,OUTAGAMIE
Wisconsin,June,EF0,50.0,1.21,0,BROWN
Georgia,January,EF0,50.0,0.57,0,PUTNAM
New York,June,EF0,125.0,1.47,0,ONEIDA
Kentucky,June,EF1,75.0,5.1,0,LARUE
Minnesota,June,EF0,25.0,0.48,0,OLMSTED
Colorado,June,EF1,300.0,7.24,0,WELD
North Dakota,June,EF1,200.0,1.0,0,PEMBINA
North Dakota,June,EF0,150.0,3.0,0,EDDY
South Dakota,June,EF0,50.0,0.12,0,MARSHALL
Minnesota,June,EF1,50.0,0.07,0,TRAVERSE
Wisconsin,June,EF1,125.0,6.97,0,OUTAGAMIE
Wisconsin,June,EF0,50.0,1.05,0,WINNEBAGO
Wisconsin,June,EF0,25.0,0.1,0,SHAWANO
Kentucky,June,EF1,100.0,2.1,0,MARION
Minnesota,June,EF0,35.0,1.54,0,STEVENS
Minnesota,June,EF1,300.0,2.96,0,STEVENS
Wisconsin,June,EF1,150.0,5.8,0,SHAWANO
Wisconsin,June,EF0,50.0,3.05,0,SHAWANO
Wisconsin,June,EF0,100.0,2.16,0,OUTAGAMIE
North Dakota,September,EF0,50.0,0.07,0,NELSON
North Dakota,September,EF0,150.0,6.02,0,NELSON
Minnesota,June,EF0,100.0,1.28,0,WILKIN
North Dakota,June,EF0,25.0,0.4,0,GRAND FORKS
Florida,June,EF0,50.0,0.39,0,FRANKLIN
Minnesota,March,EF1,200.0,9.32,0,FARIBAULT
Minnesota,June,EF1,150.0,0.6,0,HUBBARD
Wisconsin,June,EF1,75.0,5.08,0,SHAWANO
Wisconsin,June,EF1,100.0,1.82,0,SHAWANO
Wisconsin,June,EF0,50.0,3.99,0,OUTAGAMIE
Pennsylvania,June,EF0,60.0,0.75,0,CLARION
Pennsylvania,June,EF1,250.0,2.97,0,WASHINGTON
South Dakota,June,EF0,10.0,0.12,0,HAND
Wisconsin,June,EF1,100.0,2.78,0,WAUSHARA
West Virginia,June,EF0,200.0,0.27,0,MONONGALIA
West Virginia,June,EF1,47.0,0.13,0,MONONGALIA
Nebraska,June,EF1,10.0,9.2,0,SHERIDAN
Nebraska,June,EF1,10.0,9.2,0,SHERIDAN
Minnesota,July,EF1,25.0,0.77,0,OLMSTED
Minnesota,August,EF0,75.0,1.2,0,SCOTT
Wyoming,June,EF0,20.0,0.07,0,NATRONA
Wyoming,June,EF0,30.0,3.14,0,BIG HORN
North Carolina,June,EF1,100.0,0.28,0,PITT
Nebraska,June,EF1,10.0,9.2,0,SHERIDAN
South Dakota,June,EF0,7.0,0.01,0,BENNETT
Florida,June,EF0,10.0,0.01,0,OSCEOLA
Florida,January,EF1,123.0,2.79,0,MIAMI-DADE
Nebraska,June,EFU,25.0,0.74,0,BANNER
Nebraska,June,EF2,500.0,10.68,0,SIOUX
Nebraska,June,EFU,25.0,1.09,0,DAWES
Colorado,June,EF0,200.0,4.37,0,BACA
Minnesota,March,EF1,300.0,9.69,0,FREEBORN
Pennsylvania,June,EF0,60.0,0.75,0,CLARION
Wyoming,June,EF2,250.0,1.58,0,JOHNSON
Wyoming,June,EF0,25.0,0.69,0,PARK
Wisconsin,June,EF1,300.0,2.21,0,GREEN
Minnesota,August,EF0,75.0,4.08,0,SIBLEY
South Carolina,January,EF1,1000.0,4.48,0,BAMBERG
Florida,January,EF1,90.0,3.22,0,PALM BEACH
Maine,July,EF0,50.0,3.42,0,CUMBERLAND
Maine,July,EF0,75.0,2.54,0,OXFORD
Indiana,July,EF1,200.0,1.17,0,CARROLL
Indiana,March,EF2,150.0,5.8,0,DUBOIS
Wisconsin,June,EF1,700.0,11.35,0,PIERCE
Maine,July,EF1,200.0,2.48,0,CUMBERLAND
Nebraska,June,EF1,50.0,0.24,0,MORRILL
Nebraska,June,EF2,300.0,23.63,0,MORRILL
Tennessee,May,EF0,40.0,0.13,0,JOHNSON
Minnesota,August,EF0,30.0,0.05,0,MCLEOD
Nebraska,June,EF0,100.0,8.02,0,BOX BUTTE
Minnesota,August,EF0,75.0,3.87,0,NICOLLET
South Carolina,January,EF2,1600.0,9.3,0,BARNWELL
Wyoming,June,EFU,40.0,23.24,0,GOSHEN
Wyoming,June,EF0,80.0,2.78,0,LARAMIE
Nebraska,June,EF1,100.0,4.19,0,BANNER
Iowa,May,EF0,10.0,0.02,0,SIOUX
Minnesota,August,EF0,25.0,0.61,0,SIBLEY
Illinois,April,EF1,50.0,1.68,0,JERSEY
Louisiana,May,EF0,40.0,6.21,0,ST. CHARLES
Louisiana,May,EF0,40.0,0.56,0,JEFFERSON
Minnesota,June,EF1,300.0,1.63,0,KANDIYOHI
Illinois,June,EF1,100.0,1.64,0,WINNEBAGO
Iowa,July,EF0,20.0,0.72,0,HOWARD
Iowa,May,EF0,10.0,0.02,0,SIOUX
Maine,July,EF1,250.0,1.53,0,CUMBERLAND
Wyoming,June,EF2,200.0,7.74,0,LARAMIE
Maine,July,EF1,200.0,0.32,0,OXFORD
Missouri,April,EF0,100.0,3.85,0,ST. CHARLES
Minnesota,July,EF1,30.0,2.03,0,FILLMORE
South Carolina,April,EF0,75.0,0.74,0,LAURENS
Wyoming,June,EF1,25.0,0.5,0,CONVERSE
Wyoming,June,EF1,80.0,1.51,0,LARAMIE
Indiana,March,EF1,20.0,0.33,0,CLARK
Wisconsin,June,EF1,180.0,2.2,0,BURNETT
Iowa,July,EF1,400.0,5.78,0,CLAYTON
South Carolina,April,EF1,150.0,0.74,1,UNION
Wyoming,June,EF2,200.0,14.87,0,GOSHEN
Illinois,April,EF0,25.0,0.68,0,MACOUPIN
Indiana,March,EF1,25.0,0.1,0,ORANGE
Nebraska,June,EF1,80.0,0.96,0,KIMBALL
Missouri,May,EF1,50.0,1.58,0,CALLAWAY
Florida,August,EF0,15.0,0.36,0,BREVARD
Florida,August,EF0,20.0,0.18,0,INDIAN RIVER
Iowa,June,EF1,100.0,3.78,0,ADAMS
Minnesota,September,EF1,880.0,6.8,0,POPE
Minnesota,September,EF1,360.0,8.18,0,STEARNS
Pennsylvania,August,EF1,200.0,1.22,0,FULTON
Minnesota,September,EF1,550.0,1.91,0,KANDIYOHI
Nebraska,August,EF0,10.0,0.1,0,CHASE
Florida,August,EF0,50.0,0.32,0,MANATEE
South Dakota,August,EF0,10.0,0.66,0,FALL RIVER
Tennessee,August,EF0,50.0,0.25,0,PERRY
Nebraska,August,EF2,540.0,0.65,0,LOUP
New York,October,EF0,10.0,0.4,0,ERIE
Iowa,June,EF0,30.0,1.94,0,ADAMS
Colorado,August,EF0,25.0,0.01,0,WASHINGTON
Colorado,August,EF0,25.0,0.01,0,WASHINGTON
Maine,August,EF1,33.0,2.53,0,PENOBSCOT
Maine,August,EF1,20.0,0.48,0,AROOSTOOK
New York,August,EFU,20.0,0.05,0,SARATOGA
Tennessee,August,EF0,75.0,3.42,0,MAURY
Minnesota,September,EF0,100.0,2.12,0,CHIPPEWA
Louisiana,December,EF1,600.0,4.7,0,CALCASIEU
Minnesota,September,EF1,880.0,2.4,0,SWIFT
South Dakota,September,EF0,100.0,0.1,0,LAKE
South Dakota,September,EF1,155.0,2.75,0,SPINK
South Dakota,September,EF0,10.0,0.08,0,CLARK
Colorado,August,EF0,25.0,0.01,0,WASHINGTON
Colorado,August,EF0,25.0,0.01,0,WASHINGTON
Arizona,August,EF0,100.0,0.25,0,MARICOPA
Tennessee,August,EF1,75.0,0.62,0,DAVIDSON
Tennessee,August,EF0,50.0,0.94,0,DAVIDSON
Minnesota,September,EF1,440.0,6.75,0,TODD
South Dakota,September,EF0,10.0,0.11,0,CLARK
Oklahoma,August,EF2,550.0,6.9,0,TULSA
Oklahoma,August,EF1,400.0,1.9,0,TULSA
Oklahoma,August,EF1,400.0,1.0,0,WAGONER
Arkansas,April,EF1,150.0,5.6,0,MISSISSIPPI
Iowa,June,EF1,100.0,5.62,0,ADAIR
Minnesota,August,EF0,20.0,0.34,0,CASS
Minnesota,September,EF0,330.0,1.16,0,STEARNS
Iowa,June,EF1,80.0,1.97,0,MADISON
Florida,August,EF0,25.0,0.22,0,MONROE
Minnesota,August,EF0,10.0,0.2,0,CASS
Minnesota,August,EF0,20.0,0.1,0,CASS
Oklahoma,August,EF1,200.0,4.5,0,ROGERS
Oklahoma,August,EF1,400.0,0.5,0,ROGERS
Oklahoma,August,EF0,275.0,0.4,0,MAYES
Virginia,August,EF0,100.0,1.38,0,FAUQUIER
Minnesota,August,EF0,25.0,1.94,0,NICOLLET
Minnesota,August,EF1,75.0,3.65,0,NICOLLET
Nebraska,August,EF0,10.0,0.1,0,LOUP
Nebraska,August,EF1,840.0,2.3,0,LOUP
Mississippi,August,EF0,50.0,1.08,0,JEFFERSON DAVIS
Mississippi,August,EF1,160.0,1.26,0,FORREST
Mississippi,August,EF0,200.0,0.25,0,JACKSON
Nebraska,August,EF1,330.0,0.69,0,LOUP
Nebraska,August,EF0,10.0,0.1,0,LOUP
Mississippi,August,EF1,100.0,1.71,0,LAMAR
Michigan,August,EF0,100.0,3.07,0,TUSCOLA
Florida,September,EF0,50.0,0.2,0,BREVARD
Florida,September,EF1,75.0,1.33,0,BREVARD
Florida,September,EF2,125.0,1.55,0,BREVARD
Florida,September,EF1,60.0,0.48,0,BREVARD
North Dakota,September,EF0,150.0,1.67,0,GRIGGS
North Dakota,September,EF1,200.0,3.7,0,BARNES
Nevada,September,EF0,20.0,0.44,0,DOUGLAS
New York,August,EF1,30.0,0.15,0,MADISON
Illinois,August,EF0,40.0,0.5,0,JEFFERSON
Texas,August,EF0,20.0,0.09,0,POTTER
Illinois,August,EF1,75.0,2.79,0,STEPHENSON
Illinois,August,EF1,60.0,0.54,0,JO DAVIESS
Illinois,August,EF0,20.0,3.25,0,STEPHENSON
Florida,September,EF1,175.0,0.78,0,VOLUSIA
Florida,September,EF1,75.0,1.21,0,BREVARD
Florida,September,EF1,60.0,3.36,0,BREVARD
Florida,September,EF1,60.0,0.3,0,BREVARD
Minnesota,September,EF1,100.0,3.2,0,POLK
Minnesota,September,EF1,100.0,1.37,0,NORMAN
Minnesota,August,EF1,75.0,1.57,0,SIBLEY
Minnesota,August,EF0,10.0,0.76,0,SCOTT
New York,August,EF0,150.0,0.43,0,MADISON
Pennsylvania,August,EF1,200.0,5.53,0,JUNIATA
Pennsylvania,August,EF1,250.0,1.5,0,GREENE
Florida,September,EF1,50.0,1.23,0,BREVARD
Florida,September,EF1,500.0,3.84,0,LAKE
Nevada,September,EF0,50.0,2.01,0,WASHOE
Minnesota,August,EF0,20.0,1.27,0,NICOLLET
Minnesota,August,EF0,50.0,0.77,0,MCLEOD
Alabama,August,EF2,400.0,11.08,0,PICKENS
Alabama,August,EF0,150.0,1.37,0,LAMAR
Alabama,August,EF1,600.0,18.79,0,FAYETTE
South Carolina,September,EF0,60.0,1.46,0,CHARLESTON
South Carolina,September,EF0,55.0,0.12,0,CHARLESTON
Mississippi,August,EF1,200.0,3.25,0,PEARL RIVER
Iowa,June,EF0,100.0,14.93,0,ADAIR
Minnesota,August,EF0,60.0,1.37,0,SIBLEY
Minnesota,September,EF1,80.0,0.11,0,CHIPPEWA
Alabama,August,EF1,100.0,6.5,0,BIBB
Alabama,August,EF1,200.0,0.56,0,BIBB
Alabama,August,EF0,35.0,0.3,0,BIBB
South Carolina,September,EF0,90.0,0.57,0,CHARLESTON
Mississippi,August,EF0,250.0,2.32,0,JACKSON
South Carolina,September,EF0,50.0,2.0,0,BAMBERG
Alabama,August,EF2,300.0,10.74,0,CULLMAN
Alabama,August,EF1,300.0,2.89,0,MARSHALL
Nebraska,August,EF0,50.0,6.78,0,CHEYENNE
Georgia,August,EF1,200.0,1.86,0,BIBB
Texas,September,EF0,15.0,0.1,0,LIVE OAK
South Carolina,September,EF1,30.0,0.43,0,CHARLESTON
Arkansas,April,EF0,75.0,1.13,0,DREW
Colorado,September,EF0,50.0,0.28,0,EL PASO
Indiana,November,EF1,150.0,2.87,0,LAWRENCE
Indiana,November,EF2,600.0,5.11,0,DELAWARE
Indiana,November,EF1,100.0,0.09,0,DELAWARE
Alabama,April,EF1,250.0,5.48,0,MONTGOMERY
Ohio,May,EF0,90.0,1.13,0,CLARK
Ohio,May,EF0,25.0,0.2,0,WARREN
Minnesota,August,EF0,10.0,0.58,0,LE SUEUR
Illinois,November,EF0,30.0,0.68,0,PERRY
Illinois,November,EF0,30.0,0.09,0,MASSAC
Kentucky,November,EF1,50.0,1.49,0,TAYLOR
Texas,April,EF0,80.0,0.72,0,MCLENNAN
Indiana,November,EF1,300.0,2.38,0,SPENCER
Texas,April,EF0,80.0,0.88,0,VAN ZANDT
Texas,April,EF0,100.0,3.53,0,VAN ZANDT
Alabama,December,EF0,16.0,3.17,0,RANDOLPH
Texas,April,EF0,100.0,8.57,0,HOPKINS
Ohio,November,EF1,200.0,2.07,0,MADISON
Texas,December,EF2,691.0,3.08,0,CHEROKEE
Texas,December,EF1,250.0,4.0,0,JASPER
Louisiana,December,EF1,600.0,3.05,0,CALCASIEU
Texas,January,EF2,200.0,8.15,0,CORYELL
Florida,September,EF2,50.0,0.59,0,POLK
Kentucky,November,EF1,300.0,2.82,0,MUHLENBERG
Kentucky,November,EF0,150.0,0.73,0,TODD
Indiana,November,EF2,450.0,2.96,0,BLACKFORD
Ohio,November,EF2,500.0,8.05,0,MERCER
Ohio,May,EF0,90.0,1.61,0,GREENE
Florida,November,EF0,25.0,0.25,0,COLLIER
Minnesota,September,EF1,550.0,10.68,0,SWIFT
Missouri,December,EF1,30.0,10.0,0,RANDOLPH
Pennsylvania,February,EF2,500.0,5.4,0,LACKAWANNA
Texas,April,EF2,1760.0,13.2,0,RAINS
Texas,April,EF3,1760.0,26.51,2,VAN ZANDT
Iowa,April,EF1,25.0,3.22,0,JONES
Texas,April,EF2,100.0,8.15,0,HENDERSON
Missouri,April,EF1,50.0,0.31,0,DUNKLIN
Arkansas,April,EF1,50.0,1.65,0,MISSISSIPPI
Louisiana,December,EF1,110.0,0.95,0,JACKSON
Texas,December,EF2,1300.0,6.39,0,RUSK
Ohio,November,EF1,200.0,4.55,0,CLARK
Georgia,December,EF0,125.0,3.17,0,MERIWETHER
Ohio,May,EF1,160.0,1.91,0,MIAMI
Indiana,November,EF0,325.0,0.59,0,WASHINGTON
Mississippi,October,EF0,40.0,1.36,0,AMITE
Mississippi,October,EF0,25.0,3.56,0,PIKE
Indiana,November,EF1,60.0,0.5,0,WASHINGTON
Indiana,November,EF1,35.0,0.25,0,WASHINGTON
Illinois,November,EF1,50.0,6.84,0,RICHLAND
Indiana,November,EF2,600.0,22.6,0,JAY
Ohio,November,EF2,200.0,5.41,0,MERCER
Idaho,November,EF0,20.0,5.0,0,BONNEVILLE
Alabama,November,EF1,200.0,1.71,0,COLBERT
Alabama,November,EF1,300.0,4.33,0,LAWRENCE
Indiana,November,EF0,110.0,0.32,0,TIPPECANOE
Kentucky,November,EF1,60.0,1.99,0,OHIO
Kentucky,November,EF1,50.0,1.82,0,MEADE
Minnesota,March,EF0,300.0,2.21,0,STEELE
North Carolina,October,EF0,50.0,0.36,0,BRUNSWICK
Texas,October,EF0,300.0,0.5,0,GALVESTON
Virginia,August,EF0,50.0,2.09,0,LANCASTER
Oklahoma,October,EF1,50.0,2.0,0,MCCLAIN
Nebraska,June,EF0,20.0,0.5,0,LANCASTER
Nebraska,June,EF0,25.0,0.5,0,PIERCE
Nebraska,June,EF0,100.0,1.85,0,WAYNE
South Carolina,May,EF1,150.0,3.08,0,ORANGEBURG
Missouri,October,EF1,10.0,0.1,0,SCOTLAND
Ohio,May,EF0,25.0,0.72,0,FAYETTE
Ohio,May,EF1,300.0,0.4,0,CLARK
Ohio,May,EF1,300.0,4.11,0,MIAMI
Florida,March,EF0,30.0,0.96,0,ST. LUCIE
Tennessee,March,EF0,320.0,2.8,0,FRANKLIN
Missouri,June,EF0,75.0,6.06,0,GENTRY
Oklahoma,October,EF0,20.0,1.4,0,CLEVELAND
New York,July,EF0,150.0,1.06,0,ALLEGANY
Minnesota,July,EF0,50.0,1.32,0,NICOLLET
Iowa,March,EF0,1000.0,5.67,0,MUSCATINE
Colorado,May,EF0,25.0,0.01,0,LOGAN
Kansas,October,EF0,100.0,4.47,0,SCOTT
Kansas,October,EF1,150.0,2.5,0,SCOTT
Kansas,October,EF2,450.0,8.82,0,SCOTT
Illinois,October,EF0,25.0,0.82,0,HANCOCK
Oklahoma,October,EF1,150.0,2.0,0,SEMINOLE
Ohio,August,EF1,100.0,1.04,0,TRUMBULL
Iowa,March,EF1,100.0,5.33,0,CEDAR
Iowa,May,EF0,50.0,2.0,0,VAN BUREN
Virginia,May,EF0,100.0,0.3,0,BEDFORD
North Carolina,May,EF0,375.0,3.26,0,ROCKINGHAM
Missouri,June,EF0,50.0,4.75,0,LAFAYETTE
Washington,October,EF0,25.0,0.16,0,CLARK
Oregon,October,EF0,50.0,0.62,0,MARION
Kansas,October,EF0,15.0,0.01,0,ROOKS
Virginia,October,EF0,75.0,0.38,0,KING WILLIAM
Kansas,October,EF1,75.0,0.41,0,GOVE
Oklahoma,October,EF1,50.0,0.5,0,CADDO
Minnesota,July,EF0,75.0,1.91,0,DOUGLAS
Minnesota,July,EF0,200.0,4.68,0,DOUGLAS
Minnesota,July,EF0,200.0,4.38,0,TODD
Mississippi,April,EF1,200.0,6.46,0,PRENTISS
Wisconsin,October,EF0,100.0,9.7,0,DANE
South Carolina,October,EF1,50.0,2.6,0,NEWBERRY
Oklahoma,October,EF1,200.0,4.8,0,CADDO
Kansas,October,EF0,50.0,0.14,0,GOVE
Oklahoma,October,EF1,400.0,6.2,0,CADDO
Oklahoma,October,EF1,150.0,3.1,0,CADDO
Nebraska,June,EF0,25.0,4.52,0,MADISON
Nebraska,June,EF1,100.0,0.26,0,STANTON
Nebraska,June,EF1,50.0,1.44,0,DODGE
Iowa,May,EF0,50.0,0.77,0,HENRY
Kansas,October,EF1,40.0,1.1,0,POTTAWATOMIE
North Carolina,May,EF0,75.0,4.16,0,CURRITUCK
Nebraska,October,EF0,20.0,0.28,0,BOONE
Maryland,August,EF1,150.0,1.47,0,WICOMICO
Kansas,October,EF1,100.0,0.54,0,GOVE
Kansas,October,EF0,100.0,0.73,0,GREELEY
Florida,October,EF0,50.0,0.48,0,MIAMI-DADE
Virginia,October,EF1,150.0,0.57,0,GRAYSON
Virginia,October,EF1,300.0,1.34,0,PULASKI
Virginia,October,EF1,300.0,1.74,0,MONTGOMERY
Minnesota,July,EF0,330.0,5.32,0,BROWN
Texas,August,EF1,50.0,0.4,0,WALLER
Colorado,October,EF1,25.0,0.01,0,ARAPAHOE
Florida,October,EF0,125.0,2.08,0,PALM BEACH
Florida,October,EF0,75.0,0.25,0,PALM BEACH
Florida,October,EF0,20.0,0.01,0,BROWARD
Minnesota,July,EF0,440.0,11.2,0,ANOKA
Tennessee,March,EF1,320.0,1.4,0,MOORE
Iowa,March,EF2,200.0,1.78,0,MUSCATINE
Iowa,March,EF0,25.0,0.24,0,JACKSON
North Carolina,May,EF2,700.0,16.1,0,STOKES
Kansas,October,EF0,50.0,2.36,0,SALINE
North Carolina,October,EF1,275.0,8.6,0,WILKES
Kansas,October,EF1,450.0,9.49,0,GOVE
Minnesota,July,EF0,200.0,0.55,0,CHISAGO
